payment_id,loan_id,payment_date,payment_amount,days_past_due,remaining_balance
719,1098,2023-07-12,1133,0,22078
720,1098,2023-08-11,805,0,21273
721,1099,2023-04-26,1132,0,13052
722,1099,2023-05-26,1157,5,11895
723,1099,2023-06-25,1105,0,10790
724,1099,2023-07-25,1060,0,9730
725,1099,2023-08-24,582,15,9148
726,1099,2023-09-23,497,0,8651
727,1099,2023-10-23,855,0,7796
728,1099,2023-11-22,1340,15,6456
729,1099,2023-12-22,979,0,5477
730,1099,2024-01-21,1198,0,4279
731,1099,2024-02-20,1261,0,3018
732,1100,2021-10-28,514,5,23582
733,1100,2021-11-27,692,15,22890
734,1100,2021-12-27,1392,0,21498
735,1100,2022-01-26,1308,0,20190
736,1100,2022-02-25,972,0,19218
737,1100,2022-03-27,1497,0,17721
738,1100,2022-04-26,519,0,17202
739,1100,2022-05-26,1453,0,15749
740,1101,2022-05-01,1325,0,5867
741,1101,2022-05-31,1381,0,4486
742,1101,2022-06-30,1240,15,3246
743,1101,2022-07-30,1343,0,1903
744,1101,2022-08-29,337,0,1566
745,1102,2022-05-07,1227,0,37789
746,1102,2022-06-06,1036,0,36753
747,1102,2022-07-06,1072,5,35681
748,1102,2022-08-05,1220,0,34461
749,1102,2022-09-04,631,0,33830
750,1102,2022-10-04,996,0,32834
751,1102,2022-11-03,686,0,32148
752,1102,2022-12-03,767,0,31381
753,1102,2023-01-02,1427,0,29954
754,1102,2023-02-01,499,0,29455
755,1102,2023-03-03,511,0,28944
756,1103,2023-01-27,1183,0,15063
757,1103,2023-02-26,850,30,14213
758,1103,2023-03-28,555,0,13658
759,1103,2023-04-27,1027,0,12631
760,1104,2021-10-09,1299,0,22082
761,1104,2021-11-08,989,0,21093
762,1104,2021-12-08,806,15,20287
763,1104,2022-01-07,1103,0,19184
764,1104,2022-02-06,513,0,18671
765,1104,2022-03-08,1277,0,17394
766,1104,2022-04-07,815,0,16579
767,1104,2022-05-07,359,0,16220
768,1104,2022-06-06,1323,0,14897
769,1104,2022-07-06,1056,0,13841
770,1104,2022-08-05,732,0,13109
771,1105,2023-01-02,700,0,40755
772,1105,2023-02-01,1302,30,39453
773,1105,2023-03-03,697,0,38756
774,1105,2023-04-02,457,0,38299
775,1105,2023-05-02,888,0,37411
776,1105,2023-06-01,745,0,36666
777,1105,2023-07-01,1396,0,35270
778,1106,2021-11-22,316,15,31411
779,1106,2021-12-22,625,0,30786
780,1106,2022-01-21,912,0,29874
781,1106,2022-02-20,1220,0,28654
782,1106,2022-03-22,643,15,28011
783,1106,2022-04-21,1158,0,26853
784,1106,2022-05-21,744,0,26109
785,1106,2022-06-20,891,0,25218
786,1107,2023-01-25,1317,0,7701
787,1107,2023-02-24,823,0,6878
788,1107,2023-03-26,320,30,6558
789,1107,2023-04-25,527,0,6031
790,1107,2023-05-25,1108,0,4923
791,1108,2023-01-20,1389,0,14913
792,1108,2023-02-19,736,0,14177
793,1108,2023-03-21,558,0,13619
794,1108,2023-04-20,402,0,13217
795,1108,2023-05-20,1068,15,12149
796,1108,2023-06-19,1112,0,11037
797,1109,2023-02-18,1444,0,5526
798,1109,2023-03-20,1113,0,4413
799,1109,2023-04-19,1290,0,3123
800,1109,2023-05-19,572,0,2551
801,1109,2023-06-18,1067,0,1484
802,1109,2023-07-18,1347,15,137
803,1109,2023-08-17,137,0,0
804,1110,2022-01-03,637,0,45520
805,1110,2022-02-02,1360,0,44160
806,1110,2022-03-04,807,0,43353
807,1110,2022-04-03,1215,0,42138
808,1110,2022-05-03,385,0,41753
809,1110,2022-06-02,352,0,41401
810,1111,2023-06-28,1298,0,30904
811,1111,2023-07-28,898,0,30006
812,1111,2023-08-27,714,0,29292
813,1112,2021-03-24,762,5,35348
814,1112,2021-04-23,1453,0,33895
815,1112,2021-05-23,543,0,33352
816,1112,2021-06-22,1117,0,32235
817,1112,2021-07-22,358,0,31877
818,1112,2021-08-21,1142,0,30735
819,1112,2021-09-20,422,0,30313
820,1113,2023-04-02,738,0,21848
821,1113,2023-05-02,417,0,21431
822,1113,2023-06-01,1204,15,20227
823,1113,2023-07-01,1175,0,19052
824,1113,2023-07-31,1234,0,17818
825,1113,2023-08-30,374,0,17444
826,1113,2023-09-29,320,0,17124
827,1114,2021-09-04,859,0,28660
828,1114,2021-10-04,671,0,27989
829,1114,2021-11-03,1117,0,26872
830,1114,2021-12-03,1392,0,25480
831,1114,2022-01-02,1145,0,24335
832,1115,2023-03-05,670,0,35603
833,1115,2023-04-04,960,0,34643
834,1115,2023-05-04,1267,0,33376
835,1115,2023-06-03,811,0,32565
836,1115,2023-07-03,1418,0,31147
837,1115,2023-08-02,513,0,30634
838,1115,2023-09-01,695,0,29939
839,1115,2023-10-01,1069,0,28870
840,1115,2023-10-31,1224,0,27646
841,1115,2023-11-30,946,0,26700
842,1115,2023-12-30,953,0,25747
843,1116,2021-08-06,1305,0,25646
844,1116,2021-09-05,1149,0,24497
845,1116,2021-10-05,579,0,23918
846,1117,2022-02-14,1370,0,19004
847,1117,2022-03-16,1057,0,17947
848,1117,2022-04-15,573,0,17374
849,1117,2022-05-15,967,0,16407
850,1117,2022-06-14,1010,0,15397
851,1117,2022-07-14,1045,0,14352
852,1117,2022-08-13,904,15,13448
853,1117,2022-09-12,678,0,12770
854,1117,2022-10-12,765,0,12005
855,1117,2022-11-11,917,5,11088
856,1118,2022-06-07,399,0,10389
857,1118,2022-07-07,585,0,9804
858,1118,2022-08-06,362,0,9442
859,1118,2022-09-05,1037,0,8405
860,1118,2022-10-05,1235,0,7170
861,1118,2022-11-04,775,0,6395
862,1118,2022-12-04,352,0,6043
863,1119,2021-03-12,1435,0,8973
864,1119,2021-04-11,967,0,8006
865,1119,2021-05-11,1175,0,6831
866,1119,2021-06-10,1301,30,5530
867,1119,2021-07-10,679,0,4851
868,1119,2021-08-09,1134,0,3717
869,1120,2021-07-06,754,0,29299
870,1120,2021-08-05,702,0,28597
871,1120,2021-09-04,1438,0,27159
872,1120,2021-10-04,1115,0,26044
873,1120,2021-11-03,1092,0,24952
874,1120,2021-12-03,1092,0,23860
875,1120,2022-01-02,418,0,23442
876,1120,2022-02-01,1397,0,22045
877,1120,2022-03-03,1310,0,20735
878,1121,2021-02-14,1228,5,13218
879,1121,2021-03-16,638,5,12580
880,1121,2021-04-15,404,0,12176
881,1121,2021-05-15,1069,0,11107
882,1121,2021-06-14,1062,0,10045
883,1121,2021-07-14,678,0,9367
884,1121,2021-08-13,1012,0,8355
885,1122,2023-04-23,1037,30,4885
886,1122,2023-05-23,1011,0,3874
887,1122,2023-06-22,743,0,3131
888,1123,2021-04-05,1450,0,36737
889,1123,2021-05-05,454,0,36283
890,1123,2021-06-04,799,0,35484
891,1123,2021-07-04,1008,0,34476
892,1123,2021-08-03,1075,30,33401
893,1123,2021-09-02,436,0,32965
894,1123,2021-10-02,736,60,32229
895,1123,2021-11-01,1063,0,31166
896,1124,2023-06-06,1331,0,14458
897,1124,2023-07-06,974,0,13484
898,1124,2023-08-05,337,0,13147
899,1124,2023-09-04,720,0,12427
900,1124,2023-10-04,1402,0,11025
901,1124,2023-11-03,572,5,10453
902,1124,2023-12-03,607,0,9846
903,1124,2024-01-02,1032,0,8814
904,1124,2024-02-01,743,0,8071
905,1124,2024-03-02,704,0,7367
906,1125,2023-05-19,1077,0,36107
907,1125,2023-06-18,414,0,35693
908,1125,2023-07-18,364,0,35329
909,1125,2023-08-17,538,0,34791
910,1125,2023-09-16,1268,30,33523
911,1125,2023-10-16,494,0,33029
912,1125,2023-11-15,1220,0,31809
913,1126,2022-07-05,1334,0,4786
914,1126,2022-08-04,463,0,4323
915,1126,2022-09-03,517,0,3806
916,1126,2022-10-03,1123,0,2683
917,1126,2022-11-02,355,0,2328
918,1126,2022-12-02,1097,0,1231
919,1126,2023-01-01,1102,0,129
920,1126,2023-01-31,129,0,0
921,1127,2022-01-09,321,0,48707
922,1127,2022-02-08,1416,60,47291
923,1127,2022-03-10,1426,0,45865
924,1127,2022-04-09,939,0,44926
925,1127,2022-05-09,530,15,44396
926,1127,2022-06-08,539,0,43857
927,1127,2022-07-08,756,0,43101
928,1127,2022-08-07,1304,0,41797
929,1127,2022-09-06,644,0,41153
930,1128,2021-06-08,429,0,36725
931,1128,2021-07-08,1416,0,35309
932,1128,2021-08-07,522,0,34787
933,1129,2022-11-09,1463,0,20871
934,1129,2022-12-09,1346,15,19525
935,1129,2023-01-08,1158,0,18367
936,1130,2022-05-17,384,0,6952
937,1130,2022-06-16,539,0,6413
938,1130,2022-07-16,1121,0,5292
939,1130,2022-08-15,967,0,4325
940,1130,2022-09-14,398,5,3927
941,1130,2022-10-14,1138,0,2789
942,1130,2022-11-13,361,0,2428
943,1130,2022-12-13,1442,0,986
944,1130,2023-01-12,691,0,295
945,1131,2021-04-03,636,60,42505
946,1131,2021-05-03,1051,0,41454
947,1131,2021-06-02,1180,0,40274
948,1132,2021-06-18,319,30,6924
949,1132,2021-07-18,675,0,6249
950,1132,2021-08-17,465,0,5784
951,1132,2021-09-16,1160,15,4624
952,1133,2022-06-13,802,0,23227
953,1133,2022-07-13,884,0,22343
954,1133,2022-08-12,987,0,21356
955,1133,2022-09-11,1426,0,19930
956,1133,2022-10-11,523,0,19407
957,1133,2022-11-10,535,0,18872
958,1133,2022-12-10,1486,0,17386
959,1133,2023-01-09,481,0,16905
960,1133,2023-02-08,509,0,16396
961,1133,2023-03-10,395,0,16001
962,1133,2023-04-09,1055,0,14946
963,1133,2023-05-09,693,5,14253
964,1134,2022-09-15,903,0,36362
965,1134,2022-10-15,432,0,35930
966,1134,2022-11-14,520,0,35410
967,1134,2022-12-14,1369,0,34041
968,1134,2023-01-13,1087,0,32954
969,1134,2023-02-12,338,0,32616
970,1134,2023-03-14,461,30,32155
971,1135,2022-02-26,460,0,41920
972,1135,2022-03-28,1377,0,40543
973,1135,2022-04-27,541,60,40002
974,1135,2022-05-27,412,0,39590
975,1135,2022-06-26,322,15,39268
976,1135,2022-07-26,1441,0,37827
977,1135,2022-08-25,1318,0,36509
978,1135,2022-09-24,1436,0,35073
979,1135,2022-10-24,1175,5,33898
980,1135,2022-11-23,1126,0,32772
981,1136,2022-12-06,811,0,48061
982,1136,2023-01-05,1431,0,46630
983,1136,2023-02-04,614,15,46016
984,1136,2023-03-06,566,0,45450
985,1136,2023-04-05,788,0,44662
986,1136,2023-05-05,1295,0,43367
987,1137,2022-03-25,1171,0,27539
988,1137,2022-04-24,851,0,26688
989,1137,2022-05-24,893,0,25795
990,1137,2022-06-23,382,30,25413
991,1137,2022-07-23,1083,0,24330
992,1137,2022-08-22,1213,0,23117
993,1137,2022-09-21,982,0,22135
994,1137,2022-10-21,988,0,21147
995,1137,2022-11-20,1461,0,19686
996,1137,2022-12-20,1122,0,18564
997,1138,2021-11-15,1088,0,33398
998,1138,2021-12-15,835,0,32563
999,1138,2022-01-14,938,0,31625
1000,1138,2022-02-13,904,0,30721
1001,1138,2022-03-15,524,60,30197
1002,1138,2022-04-14,310,0,29887
1003,1139,2022-02-13,746,0,10625
1004,1139,2022-03-15,740,0,9885
1005,1139,2022-04-14,894,0,8991
1006,1139,2022-05-14,643,0,8348
1007,1139,2022-06-13,1288,0,7060
1008,1140,2023-03-14,826,0,10533
1009,1140,2023-04-13,495,0,10038
1010,1140,2023-05-13,1005,30,9033
1011,1140,2023-06-12,1104,60,7929
1012,1141,2022-06-04,1266,0,44365
1013,1141,2022-07-04,1400,5,42965
1014,1141,2022-08-03,1014,15,41951
1015,1141,2022-09-02,872,0,41079
1016,1141,2022-10-02,914,5,40165
1017,1142,2021-09-18,623,0,40373
1018,1142,2021-10-18,464,0,39909
1019,1142,2021-11-17,1097,0,38812
1020,1142,2021-12-17,1476,0,37336
1021,1142,2022-01-16,492,0,36844
1022,1142,2022-02-15,829,0,36015
1023,1142,2022-03-17,438,0,35577
1024,1142,2022-04-16,1168,0,34409
1025,1142,2022-05-16,1375,0,33034
1026,1143,2021-03-12,1017,0,24086
1027,1143,2021-04-11,700,0,23386
1028,1143,2021-05-11,904,0,22482
1029,1143,2021-06-10,1221,0,21261
1030,1143,2021-07-10,897,0,20364
1031,1143,2021-08-09,813,0,19551
1032,1143,2021-09-08,1329,0,18222
1033,1143,2021-10-08,1016,0,17206
1034,1143,2021-11-07,900,0,16306
1035,1143,2021-12-07,767,0,15539
1036,1143,2022-01-06,1379,5,14160
1037,1144,2021-02-27,1369,0,18013
1038,1144,2021-03-29,931,0,17082
1039,1144,2021-04-28,819,0,16263
1040,1144,2021-05-28,574,15,15689
1041,1144,2021-06-27,1402,5,14287
1042,1144,2021-07-27,857,0,13430
1043,1144,2021-08-26,440,0,12990
1044,1145,2021-06-14,888,0,22867
1045,1145,2021-07-14,1475,0,21392
1046,1145,2021-08-13,926,5,20466
1047,1145,2021-09-12,1294,0,19172
1048,1145,2021-10-12,761,0,18411
1049,1145,2021-11-11,776,15,17635
1050,1145,2021-12-11,1107,0,16528
1051,1145,2022-01-10,356,15,16172
1052,1145,2022-02-09,747,0,15425
1053,1145,2022-03-11,1037,0,14388
1054,1145,2022-04-10,662,0,13726
1055,1145,2022-05-10,655,15,13071
1056,1146,2021-08-19,322,0,40337
1057,1146,2021-09-18,548,0,39789
1058,1146,2021-10-18,433,0,39356
1059,1146,2021-11-17,733,0,38623
1060,1146,2021-12-17,1448,0,37175
1061,1146,2022-01-16,350,0,36825
1062,1146,2022-02-15,1169,0,35656
1063,1146,2022-03-17,1038,0,34618
1064,1146,2022-04-16,601,0,34017
1065,1147,2023-05-20,1078,0,7678
1066,1147,2023-06-19,1309,0,6369
1067,1147,2023-07-19,1464,0,4905
1068,1147,2023-08-18,613,0,4292
1069,1147,2023-09-17,1012,15,3280
1070,1147,2023-10-17,999,0,2281
1071,1147,2023-11-16,570,0,1711
1072,1147,2023-12-16,714,0,997
1073,1148,2023-03-21,1130,0,24479
1074,1148,2023-04-20,927,0,23552
1075,1148,2023-05-20,1380,5,22172
1076,1148,2023-06-19,370,0,21802
1077,1148,2023-07-19,893,0,20909
1078,1148,2023-08-18,899,0,20010
1079,1148,2023-09-17,383,0,19627
1080,1148,2023-10-17,1138,0,18489
1081,1148,2023-11-16,1109,0,17380
1082,1148,2023-12-16,1388,0,15992
1083,1149,2021-03-04,766,0,20712
1084,1149,2021-04-03,1471,0,19241
1085,1149,2021-05-03,448,0,18793
1086,1150,2021-03-19,1405,0,39037
1087,1150,2021-04-18,1164,0,37873
1088,1150,2021-05-18,323,0,37550
1089,1150,2021-06-17,610,5,36940
1090,1150,2021-07-17,963,5,35977
1091,1150,2021-08-16,1005,0,34972
1092,1150,2021-09-15,620,0,34352
1093,1150,2021-10-15,1246,0,33106
1094,1151,2022-06-17,1148,0,43518
1095,1151,2022-07-17,341,0,43177
1096,1151,2022-08-16,1238,0,41939
1097,1151,2022-09-15,1461,0,40478
1098,1151,2022-10-15,1209,0,39269
1099,1151,2022-11-14,853,0,38416
1100,1151,2022-12-14,1099,0,37317
1101,1152,2022-03-13,684,0,14463
1102,1152,2022-04-12,933,0,13530
1103,1152,2022-05-12,1148,0,12382
1104,1152,2022-06-11,1042,0,11340
1105,1152,2022-07-11,390,0,10950
1106,1152,2022-08-10,1101,5,9849
1107,1152,2022-09-09,884,0,8965
1108,1152,2022-10-09,1278,0,7687
1109,1152,2022-11-08,467,0,7220
1110,1152,2022-12-08,1204,0,6016
1111,1152,2023-01-07,449,0,5567
1112,1152,2023-02-06,1173,5,4394
1113,1153,2022-08-27,945,0,37616
1114,1153,2022-09-26,937,0,36679
1115,1153,2022-10-26,763,0,35916
1116,1153,2022-11-25,1196,5,34720
1117,1153,2022-12-25,786,0,33934
1118,1153,2023-01-24,464,0,33470
1119,1153,2023-02-23,491,0,32979
1120,1153,2023-03-25,873,0,32106
1121,1153,2023-04-24,680,30,31426
1122,1153,2023-05-24,1097,0,30329
1123,1153,2023-06-23,999,0,29330
1124,1154,2023-01-28,501,0,39383
1125,1154,2023-02-27,336,0,39047
1126,1154,2023-03-29,1064,0,37983
1127,1154,2023-04-28,1005,0,36978
1128,1154,2023-05-28,839,0,36139
1129,1154,2023-06-27,693,60,35446
1130,1154,2023-07-27,896,0,34550
1131,1154,2023-08-26,740,0,33810
1132,1154,2023-09-25,1217,0,32593
1133,1154,2023-10-25,1394,0,31199
1134,1154,2023-11-24,535,0,30664
1135,1155,2023-04-15,1485,60,9294
1136,1155,2023-05-15,359,0,8935
1137,1155,2023-06-14,524,0,8411
1138,1155,2023-07-14,881,0,7530
1139,1155,2023-08-13,1293,0,6237
1140,1155,2023-09-12,313,0,5924
1141,1155,2023-10-12,1056,5,4868
1142,1155,2023-11-11,1351,0,3517
1143,1155,2023-12-11,1015,0,2502
1144,1155,2024-01-10,403,0,2099
1145,1155,2024-02-09,1424,0,675
1146,1156,2021-05-09,1429,0,15869
1147,1156,2021-06-08,1068,0,14801
1148,1156,2021-07-08,1388,0,13413
1149,1156,2021-08-07,487,0,12926
1150,1157,2022-12-15,404,15,18749
1151,1157,2023-01-14,409,5,18340
1152,1157,2023-02-13,653,0,17687
1153,1157,2023-03-15,1388,0,16299
1154,1157,2023-04-14,1456,0,14843
1155,1157,2023-05-14,839,30,14004
1156,1157,2023-06-13,920,0,13084
1157,1157,2023-07-13,1208,0,11876
1158,1157,2023-08-12,1291,0,10585
1159,1157,2023-09-11,422,0,10163
1160,1157,2023-10-11,756,0,9407
1161,1157,2023-11-10,1216,0,8191
1162,1158,2023-06-21,1008,0,47871
1163,1158,2023-07-21,1343,0,46528
1164,1158,2023-08-20,1453,0,45075
1165,1158,2023-09-19,1455,0,43620
1166,1159,2023-01-26,1092,0,14697
1167,1159,2023-02-25,1281,0,13416
1168,1159,2023-03-27,1101,30,12315
1169,1159,2023-04-26,1161,0,11154
1170,1159,2023-05-26,1453,0,9701
1171,1159,2023-06-25,1429,0,8272
1172,1159,2023-07-25,300,0,7972
1173,1159,2023-08-24,731,5,7241
1174,1159,2023-09-23,352,0,6889
1175,1159,2023-10-23,1437,0,5452
1176,1159,2023-11-22,1489,0,3963
1177,1159,2023-12-22,928,0,3035
1178,1160,2022-07-31,1088,0,48077
1179,1160,2022-08-30,477,0,47600
1180,1160,2022-09-29,1477,0,46123
1181,1160,2022-10-29,1177,0,44946
1182,1160,2022-11-28,1058,0,43888
1183,1160,2022-12-28,744,0,43144
1184,1161,2023-02-08,901,0,17098
1185,1161,2023-03-10,444,0,16654
1186,1161,2023-04-09,1052,0,15602
1187,1161,2023-05-09,776,0,14826
1188,1161,2023-06-08,1476,15,13350
1189,1161,2023-07-08,1451,0,11899
1190,1162,2022-10-05,830,0,4984
1191,1162,2022-11-04,980,0,4004
1192,1162,2022-12-04,1370,0,2634
1193,1162,2023-01-03,443,0,2191
1194,1162,2023-02-02,980,0,1211
1195,1162,2023-03-04,384,0,827
1196,1162,2023-04-03,781,5,46
1197,1162,2023-05-03,46,0,0
1198,1163,2022-05-07,1419,0,14122
1199,1163,2022-06-06,677,0,13445
1200,1163,2022-07-06,404,0,13041
1201,1163,2022-08-05,629,0,12412
1202,1163,2022-09-04,681,15,11731
1203,1163,2022-10-04,1142,15,10589
1204,1163,2022-11-03,695,0,9894
1205,1163,2022-12-03,763,0,9131
1206,1164,2022-11-04,319,0,29619
1207,1164,2022-12-04,717,0,28902
1208,1164,2023-01-03,1354,0,27548
1209,1164,2023-02-02,485,0,27063
1210,1164,2023-03-04,552,0,26511
1211,1164,2023-04-03,1459,0,25052
1212,1164,2023-05-03,1153,0,23899
1213,1164,2023-06-02,1212,0,22687
1214,1164,2023-07-02,820,0,21867
1215,1164,2023-08-01,1216,0,20651
1216,1164,2023-08-31,1462,15,19189
1217,1165,2023-03-10,1433,0,6010
1218,1165,2023-04-09,947,0,5063
1219,1165,2023-05-09,983,0,4080
1220,1165,2023-06-08,1370,0,2710
1221,1165,2023-07-08,859,0,1851
1222,1165,2023-08-07,512,5,1339
1223,1165,2023-09-06,807,0,532
1224,1166,2021-02-04,1399,0,14058
1225,1166,2021-03-06,1115,0,12943
1226,1166,2021-04-05,405,0,12538
1227,1166,2021-05-05,1125,0,11413
1228,1166,2021-06-04,1180,0,10233
1229,1166,2021-07-04,839,0,9394
1230,1166,2021-08-03,1281,0,8113
1231,1166,2021-09-02,441,0,7672
1232,1166,2021-10-02,1407,0,6265
1233,1166,2021-11-01,844,0,5421
1234,1166,2021-12-01,1481,0,3940
1235,1167,2021-09-05,1020,0,14360
1236,1167,2021-10-05,563,0,13797
1237,1167,2021-11-04,895,0,12902
1238,1167,2021-12-04,1382,0,11520
1239,1168,2022-06-17,1254,15,11529
1240,1168,2022-07-17,1149,0,10380
1241,1168,2022-08-16,905,0,9475
1242,1169,2023-03-08,1045,0,48196
1243,1169,2023-04-07,1241,0,46955
1244,1169,2023-05-07,1239,0,45716
1245,1169,2023-06-06,1034,0,44682
1246,1169,2023-07-06,1411,0,43271
1247,1169,2023-08-05,1389,0,41882
1248,1169,2023-09-04,332,15,41550
1249,1169,2023-10-04,857,0,40693
1250,1169,2023-11-03,1124,0,39569
1251,1170,2022-03-04,360,0,22008
1252,1170,2022-04-03,571,0,21437
1253,1170,2022-05-03,927,0,20510
1254,1170,2022-06-02,1004,0,19506
1255,1170,2022-07-02,1425,0,18081
1256,1170,2022-08-01,794,0,17287
1257,1170,2022-08-31,878,0,16409
1258,1170,2022-09-30,922,0,15487
1259,1170,2022-10-30,1094,0,14393
1260,1171,2023-06-20,382,0,19946
1261,1171,2023-07-20,648,0,19298
1262,1171,2023-08-19,410,0,18888
1263,1171,2023-09-18,375,0,18513
1264,1171,2023-10-18,628,0,17885
1265,1171,2023-11-17,1490,0,16395
1266,1171,2023-12-17,1346,0,15049
1267,1172,2023-04-05,308,15,30907
1268,1172,2023-05-05,1222,0,29685
1269,1172,2023-06-04,1375,0,28310
1270,1172,2023-07-04,1374,0,26936
1271,1172,2023-08-03,920,0,26016
1272,1172,2023-09-02,495,0,25521
1273,1172,2023-10-02,447,0,25074
1274,1173,2022-02-27,905,0,37690
1275,1173,2022-03-29,528,5,37162
1276,1173,2022-04-28,836,0,36326
1277,1173,2022-05-28,1334,0,34992
1278,1174,2021-08-25,1412,0,30894
1279,1174,2021-09-24,988,0,29906
1280,1174,2021-10-24,580,0,29326
1281,1174,2021-11-23,1136,0,28190
1282,1175,2021-02-14,446,0,24469
1283,1175,2021-03-16,929,0,23540
1284,1175,2021-04-15,443,0,23097
1285,1175,2021-05-15,313,0,22784
1286,1175,2021-06-14,1157,0,21627
1287,1176,2023-06-07,922,0,43993
1288,1176,2023-07-07,371,0,43622
1289,1176,2023-08-06,373,0,43249
1290,1176,2023-09-05,796,0,42453
1291,1176,2023-10-05,879,30,41574
1292,1176,2023-11-04,672,0,40902
1293,1176,2023-12-04,623,0,40279
1294,1176,2024-01-03,1035,5,39244
1295,1176,2024-02-02,645,0,38599
1296,1176,2024-03-03,1018,0,37581
1297,1177,2022-08-07,963,0,41256
1298,1177,2022-09-06,310,0,40946
1299,1177,2022-10-06,1338,0,39608
1300,1177,2022-11-05,710,0,38898
1301,1178,2023-07-11,1351,0,18992
1302,1178,2023-08-10,1288,0,17704
1303,1178,2023-09-09,1042,5,16662
1304,1178,2023-10-09,1427,0,15235
1305,1178,2023-11-08,1273,30,13962
1306,1178,2023-12-08,1377,0,12585
1307,1179,2022-05-06,1381,0,42346
1308,1179,2022-06-05,552,0,41794
1309,1179,2022-07-05,1481,0,40313
1310,1179,2022-08-04,1390,0,38923
1311,1179,2022-09-03,400,15,38523
1312,1179,2022-10-03,1135,0,37388
1313,1179,2022-11-02,1173,0,36215
1314,1179,2022-12-02,746,0,35469
1315,1179,2023-01-01,1491,0,33978
1316,1180,2022-12-22,741,0,4385
1317,1180,2023-01-21,972,0,3413
1318,1180,2023-02-20,1308,0,2105
1319,1180,2023-03-22,1309,15,796
1320,1180,2023-04-21,796,15,0
1321,1181,2022-08-28,1137,0,31495
1322,1181,2022-09-27,385,0,31110
1323,1181,2022-10-27,612,0,30498
1324,1181,2022-11-26,1204,0,29294
1325,1181,2022-12-26,430,0,28864
1326,1181,2023-01-25,1088,0,27776
1327,1181,2023-02-24,479,0,27297
1328,1181,2023-03-26,1486,0,25811
1329,1181,2023-04-25,1419,0,24392
1330,1181,2023-05-25,664,0,23728
1331,1182,2023-06-13,1406,0,45157
1332,1182,2023-07-13,1034,0,44123
1333,1182,2023-08-12,781,0,43342
1334,1182,2023-09-11,889,0,42453
1335,1182,2023-10-11,681,0,41772
1336,1182,2023-11-10,543,0,41229
1337,1183,2023-02-12,1165,0,48244
1338,1183,2023-03-14,903,0,47341
1339,1183,2023-04-13,1396,0,45945
1340,1183,2023-05-13,1159,0,44786
1341,1183,2023-06-12,312,0,44474
1342,1183,2023-07-12,1374,0,43100
1343,1184,2021-09-28,837,30,24693
1344,1184,2021-10-28,675,0,24018
1345,1184,2021-11-27,655,0,23363
1346,1184,2021-12-27,1367,0,21996
1347,1184,2022-01-26,422,0,21574
1348,1184,2022-02-25,629,0,20945
1349,1184,2022-03-27,622,0,20323
1350,1184,2022-04-26,1412,0,18911
1351,1184,2022-05-26,1093,15,17818
1352,1184,2022-06-25,838,0,16980
1353,1184,2022-07-25,556,0,16424
1354,1184,2022-08-24,1170,5,15254
1355,1185,2022-08-17,1108,0,43856
1356,1185,2022-09-16,570,15,43286
1357,1185,2022-10-16,1437,0,41849
1358,1185,2022-11-15,1285,5,40564
1359,1185,2022-12-15,1492,0,39072
1360,1185,2023-01-14,1186,0,37886
1361,1186,2021-05-06,586,0,48741
1362,1186,2021-06-05,1042,0,47699
1363,1186,2021-07-05,1346,0,46353
1364,1186,2021-08-04,595,5,45758
1365,1186,2021-09-03,980,0,44778
1366,1187,2023-07-19,1124,0,7244
1367,1187,2023-08-18,626,15,6618
1368,1187,2023-09-17,1060,30,5558
1369,1187,2023-10-17,1336,0,4222
1370,1187,2023-11-16,664,30,3558
1371,1187,2023-12-16,372,0,3186
1372,1187,2024-01-15,1369,0,1817
1373,1188,2023-02-03,423,0,8374
1374,1188,2023-03-05,842,0,7532
1375,1188,2023-04-04,1198,0,6334
1376,1189,2022-05-30,1210,30,17508
1377,1189,2022-06-29,1131,0,16377
1378,1189,2022-07-29,925,0,15452
1379,1189,2022-08-28,1488,0,13964
1380,1189,2022-09-27,390,0,13574
1381,1189,2022-10-27,506,0,13068
1382,1189,2022-11-26,815,5,12253
1383,1189,2022-12-26,1046,0,11207
1384,1189,2023-01-25,694,0,10513
